wave,flux,err
21547.725200653076,9.643320554222247e-21,1.8471187418007316e-21
21558.437347412106,1.0707247785645634e-20,1.8929574617680236e-21
21569.151878356934,5.597438636698361e-21,1.854721818838659e-21
21579.864025115967,1.219518823100454e-22,1.797105222347846e-21
21590.576171875,2.5181921344825878e-21,1.8205195265003765e-21
21601.288318634037,7.291679896483151e-21,1.766526886782465e-21
21612.000465393063,7.292910341697497e-21,1.8948076587733483e-21
21622.7126121521,9.127998707063466e-21,1.858523208720975e-21
21633.424758911133,4.700398727689748e-21,1.8412776337891175e-21
21644.13690567017,7.408627284657699e-21,1.8274134388370504e-21
21654.8490524292,6.190181734053681e-21,1.81330360352199e-21
21665.56119918823,7.404384136238417e-21,1.834221865454075e-21
21676.273345947266,3.2879021356064333e-21,1.7907477462206897e-21
21686.9854927063,5.677403197381605e-21,1.8671234750753374e-21
21697.69763946533,4.035441101200613e-21,1.831759414900454e-21
21708.409786224365,9.95002596324457e-21,1.825401240042783e-21
21719.1219329834,8.733767132574866e-23,2.1364793347643302e-21
21729.83407974243,1.1953474472138475e-21,1.8353618907199738e-21
21740.546226501465,8.616505063156021e-21,1.7154195450398643e-21
21751.258373260494,4.42706701664456e-21,1.7381363617824944e-21
21761.97052001953,5.872097106193665e-21,1.7161367457262018e-21
21772.682666778564,8.882191840548848e-21,1.800551700709987e-21
21783.3948135376,6.7125027365883014e-21,1.817656637528026e-21
21794.10696029663,4.960145647234482e-21,1.8212599820808522e-21
21804.816722869877,1.6953891477655176e-21,1.7985866250554773e-21
21815.528869628903,5.888791072258849e-21,1.8332179292833245e-21
21826.24101638794,8.892195419792902e-21,1.7586028379538807e-21
21836.953163146973,7.032139659039238e-21,1.7732381214482744e-21
21847.66530990601,1.1173618918410009e-20,1.9029175331017023e-21
21858.37745666504,7.875720912706376e-21,1.8550180551050987e-21
21869.08721923828,5.274924948712499e-21,1.8297251238368484e-21
21879.799365997314,5.573374448108533e-21,1.869786162234213e-21
21890.511512756348,9.846894139739179e-21,1.7911749483284497e-21
21901.22365951538,4.798825251878199e-21,1.7086314153681247e-21
21911.93342208862,4.358432484407971e-21,1.721880905057759e-21
21922.645568847653,8.309231992790982e-21,1.7341359046295344e-21
21933.35771560669,3.794996690151905e-21,1.6679712796228185e-21
21944.06747817993,3.767551943868169e-21,1.767237127134184e-21
21954.779624938965,6.881698700822939e-21,1.7577935890251495e-21
21965.491771698,4.321376368566801e-21,1.8473314031341405e-21
21976.20153427124,3.7014988697503025e-21,1.8919819840154584e-21
21986.913681030277,7.291657415653827e-21,1.8654860274964893e-21
21997.625827789307,1.0634559096724981e-20,1.771375341157987e-21
22008.33559036255,7.816836856703206e-21,1.7817242645339247e-21
22019.047737121586,1.8636425143086453e-21,1.7055651252710803e-21
22029.75988388061,4.574637244932048e-21,1.7251422337328973e-21
22040.469646453857,9.021080543395972e-21,1.966984970288588e-21
22051.181793212887,6.051997577875489e-21,1.7546624357757674e-21
22061.891555786133,7.839431958667414e-21,1.7228268112513835e-21
22072.60370254517,7.267186824768348e-21,1.7296741334922887e-21
22083.31346511841,2.5409373950552026e-21,1.7524905842457582e-21
22094.02561187744,5.8288650506602054e-21,1.7236427646973343e-21
22104.735374450684,4.037503772654233e-21,1.739864387249214e-21
22115.447521209717,5.182662971125489e-21,1.734462841414076e-21
22126.15728378296,4.448946277420584e-21,1.7119278947613804e-21
22136.869430541992,6.278287529018188e-21,1.8804259540727957e-21
22147.579193115234,9.914820924559591e-21,1.72128646664505e-21
22158.291339874268,5.854723056136427e-21,1.7089137389669934e-21
22169.00110244751,4.742064163304398e-21,1.7657694255943105e-21
22179.71324920654,7.57349329553066e-21,1.6837404767396795e-21
22190.423011779785,6.2982386058687904e-21,1.6925954262202922e-21
22201.132774353027,8.426186640887784e-21,1.731829696647183e-21
22211.84492111206,3.3915702274174836e-21,1.7378541514771382e-21
22222.554683685303,7.853526031113448e-21,1.8194135205858502e-21
22233.264446258545,5.6837616865190935e-21,1.7748367807126526e-21
22243.976593017574,8.631221516409288e-21,1.6923577620649005e-21
22254.68635559082,4.565097321659208e-21,1.6434635290070519e-21
22265.396118164062,8.434682229208427e-21,1.702233796101276e-21
22276.108264923096,8.570449524219693e-21,1.7222761454296583e-21
22286.818027496334,4.742754674440488e-21,1.6565724341962494e-21
22297.527790069576,6.440769260461612e-21,1.6910052399628755e-21
22308.237552642822,6.65591646228165e-21,1.5979889433153991e-21
22318.949699401852,5.915894132322146e-21,1.666157393370727e-21
22329.659461975098,7.552801960758065e-21,1.649972786152707e-21
22340.369224548336,8.387892053590596e-21,1.717064012454668e-21
22351.078987121586,4.6594563699536465e-21,1.6098867246436078e-21
22361.79113388061,8.122740976744118e-21,1.72733291732935e-21
22372.500896453857,6.905795661225752e-21,1.623290319312931e-21
22383.2106590271,6.073018614928536e-21,1.5975092867837958e-21
22393.92042160034,5.682141883958607e-21,1.61601423111115e-21
22404.630184173584,2.024172593944421e-21,1.676971086425589e-21
22415.339946746823,2.1749515330033675e-21,1.7582776911483552e-21
22426.04970932007,4.5126191693406785e-21,1.706481272258968e-21
22436.7618560791,6.641518932298634e-21,1.7369303836267357e-21
22447.47161865234,6.940173293082985e-21,1.783251876331288e-21
22458.181381225582,8.717816637233196e-21,1.6748347363841204e-21
22468.891143798828,2.3854466531931127e-21,1.5659633049488427e-21
22479.59852218628,3.9596385018987265e-21,1.5930845319994475e-21
22490.30828475952,4.612797096329134e-21,1.6554913520119777e-21
22501.018047332764,3.554882280914457e-21,1.5523826468861854e-21
22511.90662384033,5.634577765806029e-21,1.6705453302323914e-21
22522.61638641357,6.974649664282765e-21,1.752009592330233e-21
22533.326148986816,6.84928767150446e-21,1.6148246967327623e-21
22544.033527374268,3.1886263857081836e-21,1.7056043952888146e-21
22554.74328994751,5.2215074199500906e-21,1.6844633661784322e-21
22565.453052520752,6.003967110648677e-21,1.566651390649669e-21
22576.162815093998,3.8277736811293895e-21,1.608720063218822e-21
22586.87257766724,4.341954571796384e-21,1.6102806187903767e-21
22597.579956054688,8.115249862538591e-21,1.6814142610727426e-21
22608.28971862793,7.747787408750216e-21,1.6215328240741874e-21
22618.99948120117,4.0742320042363414e-21,1.5858693611498351e-21
22629.70924377441,2.122498569746769e-21,1.566532191615178e-21
22640.416622161865,5.10967991181342e-21,1.5675578514516721e-21
22651.126384735107,3.5229526523535434e-21,1.5880072750812284e-21
22661.83614730835,4.724955760890388e-21,1.6015463812535105e-21
22672.5435256958,6.1059582474434564e-21,1.6009183593257245e-21
22683.253288269043,5.356724007031398e-21,1.6004937971247429e-21
22693.963050842285,2.4016719114653243e-21,1.6321675369070631e-21
22704.670429229736,5.069948652930625e-21,1.6020381910219716e-21
22715.38019180298,4.41081627334389e-21,1.6165523886644523e-21
22726.08757019043,2.363725837489517e-21,1.6627823332022468e-21
22736.797332763672,5.2138770040295654e-21,1.582787148908217e-21
22747.507095336918,4.227029162113573e-21,1.5233928358970163e-21
22758.214473724365,3.17124823015184e-21,1.55653808436151e-21
22768.924236297607,6.994153864348561e-21,1.5775291927415184e-21
22779.63161468506,7.678847728800327e-21,1.5943594166884196e-21
22790.3413772583,3.572047125418711e-21,1.6344478908509532e-21
22801.048755645752,5.461364469282049e-21,1.678856023026329e-21
22811.758518218998,4.4846797402111785e-21,1.5710663571360717e-21
22822.465896606445,5.205756480101007e-21,1.5539678798919308e-21
22833.175659179688,9.100577171482188e-21,1.6104834961929324e-21
22843.88303756714,5.579565952654827e-21,1.5821642201874049e-21
22854.59280014038,7.176753612810964e-21,1.6171365638422849e-21
22865.300178527832,8.562698006416689e-21,1.6983116527921478e-21
22876.007556915283,1.0915278181440337e-20,1.6886587902738822e-21
22886.717319488525,1.2388516083119588e-20,1.6633221197932809e-21
22897.424697875977,2.827209449033123e-20,1.760719054677867e-21
22908.13446044922,3.5376249122375353e-20,1.8148085339745805e-21
22918.84183883667,4.220093693788332e-20,1.920424245058124e-21
22929.54921722412,2.5245148564233324e-20,1.840499195260107e-21
22940.258979797363,8.635514606138002e-21,1.5640100497118684e-21
22950.96635818481,7.12508803606555e-21,1.5525060030705753e-21
22961.673736572266,8.673872666416655e-21,1.5728501001519265e-21
22972.38111495972,4.4836880927616214e-21,1.5801660788034223e-21
22983.09087753296,2.367153089861129e-21,1.565252882826089e-21
22993.79825592041,4.3289482899676724e-21,1.5759104717188624e-21
23004.50563430786,3.971766760720014e-21,1.5723016660557713e-21
23015.213012695312,5.081582123183677e-21,1.5574567859205803e-21
23025.922775268555,4.2431693059657e-21,1.5888496992949845e-21
23036.63015365601,3.293642104370027e-21,1.6462115774055945e-21
23047.337532043457,5.62966961427945e-21,1.6396514207429368e-21
23058.04491043091,9.015924423496082e-21,1.5880389967918162e-21
23068.75228881836,7.090824082281547e-21,1.5875029139290854e-21
23079.4620513916,2.4673815042717593e-21,1.5647872156367593e-21
23090.169429779053,6.968601999250684e-21,1.6282127930674165e-21
23100.876808166504,5.014483971549674e-21,1.5711002016294806e-21
23111.584186553955,9.378943024246942e-21,1.671587753990748e-21
23122.291564941406,2.281042823450309e-21,1.5740303113187891e-21
23132.998943328857,4.1871166489260525e-21,1.5469030266874002e-21
23143.70632171631,5.076636714107355e-21,1.5213406545878052e-21
23154.41370010376,2.6106662403185457e-21,1.4971204597335998e-21
23165.12107849121,8.459991443885673e-21,1.6174562110885275e-21
23175.828456878666,9.918975077672087e-21,1.6195067400760106e-21
23186.535835266117,9.382132716700661e-21,1.5967331276635238e-21
23197.243213653564,6.3121224108894005e-21,1.5802584545319492e-21
23207.950592041016,4.558098000526087e-21,1.543174383820051e-21
23218.657970428467,2.113098714353607e-21,1.484252641503469e-21
23229.36534881592,5.94749718352675e-21,1.5483223255475958e-21
23240.07272720337,2.6966207354714558e-21,1.5329928631854166e-21
23250.78010559082,4.648468525803726e-21,1.5157968163081178e-21
23261.48748397827,3.132562412555714e-21,1.504768833453059e-21
23272.194862365723,3.205254182192435e-21,1.536488581706938e-21
23282.90224075317,4.429093975300151e-21,1.5554939163447036e-21
23293.607234954838,2.562660504311169e-21,1.5026974991738424e-21
23304.314613342285,2.2900246065110296e-21,1.5931976871403824e-21
23315.021991729736,3.3432269745504078e-21,1.5370260800824488e-21
23325.729370117188,6.478811689292568e-21,1.6510893945516454e-21
23336.43674850464,6.672023563621961e-21,1.6050492666392507e-21
23347.1417427063,9.806176675820989e-21,1.6458837339204084e-21
23357.84912109375,8.950501739670914e-21,1.6015411239602078e-21
23368.5564994812,7.374238934091206e-21,1.6342522855882318e-21
23379.26387786865,5.945038426690246e-21,1.6598461992124435e-21
23389.971256256104,7.145676461724966e-21,1.6921726619735624e-21
23400.676250457764,7.575569643529569e-21,1.55128271531054e-21
23411.38362884521,2.9121129159179117e-21,1.5260128132009863e-21
23422.091007232662,5.466267800206405e-21,1.5037229248341059e-21
23432.79600143433,6.033817909842922e-21,1.5966806527227124e-21
23443.503379821777,4.143640197558425e-22,1.5859643047188142e-21
23454.21075820923,2.5390274576498666e-21,1.656216240993506e-21
23464.91575241089,7.456996719371563e-21,1.5573389016594217e-21
23475.62313079834,7.331063619242527e-21,1.6950918353090434e-21
23486.328125,5.530000575193403e-21,1.629960295787446e-21
23497.03550338745,5.269834794578133e-21,1.5767269198113852e-21
23507.742881774902,6.858867721079523e-21,1.5587169370523031e-21
23518.44787597656,3.777859916789075e-21,1.5147635446248853e-21
23529.155254364014,3.81715214173742e-21,1.598921156675187e-21
23539.860248565677,6.270587479306656e-21,1.6631999308402335e-21
23550.567626953125,8.211056681643505e-21,1.6786074620340396e-21
23561.272621154785,6.3855148270809125e-21,1.7007964351327474e-21
23571.97999954224,1.5642429242233588e-20,1.8170555290323616e-21
23582.684993743896,1.2575503891537121e-20,1.5129682556896356e-21
23593.392372131348,8.169999046313684e-21,1.533380026106746e-21
23604.097366333008,8.583191882407143e-21,1.5340421208963986e-21
23614.80474472046,7.229063799399855e-21,1.5361329155278114e-21
23625.50973892212,7.14311648959696e-21,1.499388507826825e-21
23636.21473312378,4.8109713116592276e-21,1.5708084079161328e-21
23646.92211151123,4.309843088514371e-21,1.5545746967680931e-21
23657.62710571289,4.0345518029276605e-21,1.5126997835477332e-21
23668.33448410034,5.604053260747069e-22,1.4525580903533551e-21
23679.039478302,5.425653609506215e-21,1.5702610369536123e-21
23689.744472503666,6.058061667472217e-21,1.5401012846744275e-21
23700.44946670532,4.7647177902440216e-21,1.5065219338351552e-21
23711.156845092773,6.46296262913464e-21,1.5128058978832575e-21
23721.861839294437,1.1561661268286114e-20,1.631179194384125e-21
23732.566833496094,9.49836437916747e-21,1.5455650582460095e-21
23743.274211883545,7.06949190406396e-21,1.5911956425211788e-21
23753.979206085205,1.0036474648702136e-20,1.5477897825036865e-21
23764.684200286865,1.7477596225035574e-20,1.6930903179113787e-21
23775.389194488525,6.39045414013422e-20,1.949163268821466e-21
23786.094188690186,6.49625786018969e-20,1.91868144803246e-21
23796.80156707764,2.789097863698946e-20,1.6745065613722151e-21
23807.506561279297,7.184606073911327e-21,1.4946842091639737e-21
23818.21155548096,8.765967601372286e-21,1.5274407848522002e-21
23828.916549682617,6.340179852773341e-21,1.5649069007335668e-21
23839.62154388428,5.12785622002626e-21,1.5824876922332604e-21
23850.326538085938,7.360647131570109e-21,1.5144909974703192e-21
23861.0315322876,8.013360789020248e-21,1.5435782176162115e-21
23871.73891067505,8.090860023842895e-21,1.5865658996711777e-21
23882.44390487671,9.565230582166876e-21,1.5567294357886838e-21
23893.14889907837,1.149419291701978e-20,1.6270539278035205e-21
23903.85389328003,2.1876678247004495e-20,1.619556422088581e-21
23914.55888748169,1.7957923712846094e-20,1.556242367147422e-21
23925.26388168335,6.17951592454584e-21,1.5398007575388449e-21
23935.96887588501,3.899636363594644e-21,1.469481161518353e-21
23946.67387008667,3.592164218422107e-21,1.4925380212777946e-21
23957.37886428833,4.976993807590121e-21,1.4731141678091578e-21
23968.08385848999,5.911029983560949e-21,1.4955850481873407e-21
23978.78885269165,5.206287051270172e-21,1.5033726011434442e-21
23989.49146270752,1.6933704771211111e-21,1.500467408584873e-21
24000.19645690918,2.637687300887648e-21,1.5178290402669338e-21
24010.90145111084,3.890280299059774e-21,1.4928401158903506e-21
24021.6064453125,6.856622018549313e-21,1.660327345604774e-21
24032.31143951416,2.434248233449419e-21,1.579158344072818e-21
24043.01643371582,6.557764557111966e-21,1.4964151200745037e-21
24053.72142791748,4.3416933906680185e-21,1.4730860177319363e-21
24064.42403793335,4.5494489691227774e-21,1.5030829121087486e-21
24075.12903213501,2.8945250277821288e-21,1.4976694770265149e-21
24085.83402633667,3.333839892677166e-21,1.470078967573308e-21
24096.53902053833,4.833908828185746e-21,1.4647454642836089e-21
24107.24401473999,6.3259508225944916e-21,1.4093109882711748e-21
24117.94662475586,4.5218295673299675e-21,1.4170572756373904e-21
24128.65161895752,2.5186830769204813e-21,1.4120451867359855e-21
24139.35661315918,4.67452343788313e-21,1.4417129340601855e-21
24150.05922317505,1.2092776314125016e-21,1.4560280511431195e-21
24160.76421737671,5.7497454273081395e-21,1.452523885577946e-21
24171.46921157837,2.8714784226700605e-21,1.4157276908033946e-21
24182.17182159424,3.3778753778501438e-21,1.4054098112123128e-21
24192.8768157959,2.7757309658249744e-21,1.4072427041322821e-21
24203.58180999756,3.672775805263117e-21,1.4589787411382523e-21
24214.284420013428,7.127245949042093e-21,1.4658773769603595e-21
24224.989414215088,2.7205391905507667e-21,1.3947744455077935e-21
24235.69202423096,9.2432126225545e-22,1.4035138943866672e-21
24246.397018432617,4.623508399511911e-21,1.4359696314252066e-21
24257.099628448486,7.560650818350847e-21,1.5114015706480816e-21
24267.804622650143,6.390997531574073e-21,1.4469623501011614e-21
24278.507232666016,5.128925806919261e-21,1.477497500461234e-21
24289.21222686768,5.574482366131834e-21,1.5885292239819984e-21
24299.914836883545,5.359595009006559e-21,1.5073668764300223e-21
24310.619831085205,5.740319544614673e-21,1.6168232731569564e-21
24321.322441101074,5.87446574455275e-21,1.5862815268676496e-21
24332.02743530273,5.3209854745554716e-21,1.4717220470185344e-21
24342.730045318604,4.35602688109183e-21,1.4144318888557205e-21
24353.435039520264,3.653853781029916e-21,1.4452432893988622e-21
24364.137649536133,3.226242086764553e-21,1.3976140085810878e-21
24374.840259552,8.040037218455155e-21,1.447907177234154e-21
24385.545253753666,2.727873946014466e-20,1.5964942917890618e-21
24396.42906188965,3.214171497259487e-20,1.6892978309150413e-21
24407.13167190552,2.815458569016695e-20,1.6332170088970475e-21
24417.834281921387,1.3481381464923165e-20,1.5097450572938083e-21
24428.539276123047,5.244081862674874e-21,1.43740531181095e-21
24439.24188613892,4.248716338405724e-21,1.4977797269115953e-21
24449.944496154785,4.526302319221594e-21,1.3823345938808789e-21
24460.649490356445,6.680986047424973e-21,1.41334459310165e-21
24471.352100372314,4.5688873839055976e-21,1.4594299692030625e-21
24482.054710388184,1.7358364580280096e-21,1.5359187987836751e-21
24492.757320404053,5.3338383003862085e-21,1.4559707624673192e-21
24503.45993041992,6.08771991267297e-21,1.3770931358307083e-21
24514.164924621586,6.7403657122925514e-21,1.4334363291218703e-21
24524.86753463745,4.145443322356362e-21,1.4019434501314265e-21
24535.57014465332,1.2021676491177183e-21,1.4801018051985095e-21
24546.27275466919,2.9501384067531767e-21,1.4295328560497078e-21
24556.97536468506,7.795555809761395e-21,1.4995612028337414e-21
24567.677974700928,8.120584335822798e-21,1.439782362008336e-21
24578.3805847168,2.8548436320006493e-21,1.420772550472787e-21
24589.083194732662,6.13918355073851e-21,1.4592533811993827e-21
24599.78580474853,4.84928055131491e-21,1.3621878640960788e-21
24610.488414764404,4.441717824249517e-21,1.4578845392124795e-21
24621.191024780277,4.990937991372228e-21,1.4974578922197932e-21
24631.896018981934,5.1559401041538905e-22,1.4156006713829967e-21
24642.598628997803,2.2697567510685632e-21,1.4040121609108055e-21
24653.29885482788,4.32366777991854e-21,1.3647191320281058e-21
24664.00146484375,4.1027451124497466e-21,1.4178312654997823e-21
24674.70407485962,3.671924235041034e-21,1.3944319775691603e-21
24685.40668487549,4.836866951518763e-21,1.3976726714754729e-21
24696.10929489136,6.535386170815603e-21,1.530344242618743e-21
24706.811904907227,4.185089204526572e-21,1.4067733787084043e-21
24717.514514923096,4.1224450521594826e-21,1.3570407959006302e-21
24728.217124938965,3.136956857569186e-21,1.4226823047162948e-21
24738.919734954838,5.652147953473334e-21,1.4128248004026056e-21
24749.622344970703,6.9588130177114e-21,1.3943664294030302e-21
24760.32257080078,6.284473279478816e-21,1.4234323830615982e-21
24771.02518081665,3.901109453197766e-21,1.416838116277797e-21
24781.72779083252,5.451005456365388e-21,1.4253036827494872e-21
24792.43040084839,1.3269774654962034e-21,1.485466974945382e-21
24803.133010864258,3.1450449755539705e-21,1.3867721570811776e-21
24813.833236694336,5.38432502678187e-21,1.3981326352144637e-21
24824.535846710205,6.205277502650786e-21,1.4486859754280838e-21
24835.238456726074,4.378449474312428e-21,1.4031977481510159e-21
24845.941066741943,5.381853528189669e-21,1.4226274649660902e-21
24856.64367675781,6.3569948954290056e-21,1.396582119103568e-21
24867.34390258789,3.2630346864456035e-21,1.4789422589486287e-21
24878.04651260376,4.71431068849646e-21,1.3987288179956668e-21
24888.74912261963,4.333168417506853e-21,1.4398689759173907e-21
24899.449348449707,6.828518700860143e-21,1.3812017012793115e-21
24910.151958465576,5.28528196889508e-21,1.470158464991978e-21
24920.854568481445,3.226237671444863e-21,1.399345539325073e-21
24931.557178497314,7.68681456532605e-21,2.10825962794119e-21
24942.257404327396,4.582896765946933e-21,1.4277237789039896e-21
24952.96001434326,6.1601456344833754e-21,1.4043770506467359e-21
24963.66024017334,4.9532904826667796e-21,1.3802327760368503e-21
24974.36285018921,4.618874071718866e-21,1.4091761676302373e-21
24985.06546020508,2.5164865637151746e-21,1.3808939631168214e-21
24995.76568603516,4.59906129241617e-21,1.4179102827244257e-21
25006.468296051025,2.5148255759700758e-21,1.3957327280408285e-21
25017.168521881104,8.259601993780607e-21,1.589137722002075e-21
25027.871131896973,6.055136057033506e-21,1.4106514847781676e-21
25038.57135772705,4.660280067031862e-21,1.3677226632082497e-21
25049.27396774292,4.676744660213647e-21,1.3746712901692111e-21
25059.974193573,5.714945526264106e-21,1.393815694772344e-21
25070.676803588867,4.493464870850355e-21,1.4069962716721594e-21
25081.377029418945,3.1741502067915645e-21,1.5685045226149682e-21
25092.07963943481,5.8314475740989244e-21,1.3583566736000033e-21
25102.779865264893,3.907927361769743e-21,1.3397620473432112e-21
25113.48009109497,2.3569762877341253e-21,1.3155025112958691e-21
25124.18270111084,4.867505068274174e-21,1.3396054558826599e-21
25134.88292694092,4.637433198175463e-21,1.414091737267299e-21
25145.583152771,6.711260380156832e-21,1.4288033129771822e-21
25156.285762786865,5.000573555650846e-21,1.4404608817103078e-21
25166.985988616943,4.102118019027179e-21,1.3518227017473452e-21
25177.68621444702,2.6123652653291097e-21,1.624253292364315e-21
25188.38882446289,7.07377635009421e-21,1.4063234081699246e-21
25199.08905029297,1.7874003758222434e-20,1.5207010427622521e-21
25209.789276123047,3.8505069611956934e-20,1.6145537344353802e-21
25220.489501953125,3.0864328370150274e-20,1.6242064545160237e-21
25231.192111968998,1.5827831806618472e-20,1.4425446093860507e-21
25241.892337799072,7.080964836765995e-21,1.364561779866566e-21
25252.59256362915,4.626519306552378e-21,1.4283449742049793e-21
25263.29278945923,5.82949729794442e-21,1.3492768833008367e-21
25273.993015289307,4.729720303890351e-21,1.3698915581494154e-21
25284.693241119385,6.019877002624751e-21,1.3217397994680355e-21
25295.39585113525,4.988547563988873e-21,1.3226248939800277e-21
25306.09607696533,4.555388686170105e-21,1.3277213810066838e-21
25316.79630279541,3.474813897561488e-21,1.322916935747716e-21
25327.49652862549,3.88437303901739e-21,1.2934625620549539e-21
25338.196754455566,5.766282618613155e-21,1.3471531163615598e-21
25348.896980285645,1.8559505582867512e-21,1.3290589127881418e-21
25359.597206115723,3.2106114700067087e-21,1.3005738901133065e-21
25370.2974319458,3.526570293453428e-21,1.336199433561859e-21
25380.99765777588,4.3716979677569384e-21,1.3471476440438082e-21
25391.69788360596,4.64824118433316e-21,1.367802024696301e-21
25402.398109436035,7.894915415162236e-21,1.3788948684991857e-21
25413.098335266117,2.507333299378877e-21,1.3897401023349137e-21
25423.79856109619,2.958292285378969e-21,1.3310137615096537e-21
25434.49878692627,4.8131014904103726e-21,1.3489284899543655e-21
25445.19662857056,3.648110214350289e-21,1.3392232958397283e-21
25455.896854400635,2.461963045908288e-21,1.3640686814097115e-21
25466.597080230717,4.707716994030785e-21,1.3986804336384521e-21
25477.29730606079,5.34466249315692e-21,1.5452537121278025e-21
25487.99753189087,5.310696453749326e-21,1.3914900649797638e-21
25498.697757720947,4.834396787418763e-21,1.3448715228529207e-21
25509.397983551025,5.615618503010073e-21,1.3424232518767694e-21
25520.095825195312,5.774629156845796e-21,1.3772465221964025e-21
25530.79605102539,3.5639500833172386e-21,1.3757496181545214e-21
25541.49627685547,2.584288709767268e-21,1.4824018295665412e-21
25552.196502685547,4.0928745467259285e-21,1.3971561935133526e-21
25562.894344329838,2.8636630758254752e-21,1.3474145123688344e-21
25573.594570159912,3.001294971205145e-21,1.3964602029864632e-21
25584.29479598999,3.925645066782534e-21,1.367645729970998e-21
25594.99263763428,1.8872720152557133e-21,1.3157401485534631e-21
25605.692863464355,3.542135284889427e-21,1.3207614613349846e-21
25616.393089294437,2.4377327531478807e-21,1.741058165288453e-21
25627.09093093872,4.017234280910458e-21,1.3206386269629952e-21
25637.7911567688,4.412628339569743e-21,1.335422155305139e-21
25648.48899841309,6.917784084227141e-21,1.4079607432204153e-21
25659.189224243164,4.923560106236928e-21,1.4092298258594726e-21
25669.88706588745,6.2617335683503295e-21,1.4656807357981436e-21
25680.58729171753,1.0401875815929768e-21,1.354235048347963e-21
25691.287517547607,1.906913935745879e-21,1.3326487831924801e-21
25701.98535919189,4.2594366969202936e-21,1.4188613837196183e-21
25712.68320083618,5.280712924038334e-21,1.3117662274001855e-21
25723.38342666626,4.419277936078326e-21,1.3016424068419739e-21
25734.081268310547,4.7936512257866665e-21,1.3454501294692344e-21
25744.781494140625,2.3978936487912728e-21,1.3314051933304585e-21
25755.479335784912,2.0415157880226122e-21,1.3094526194019086e-21
25766.17956161499,3.567027436536361e-21,1.3201958549882306e-21
25776.87740325928,3.0487958710818133e-21,1.3679192598498937e-21
25787.575244903564,2.1910749997320215e-21,1.3809040034396607e-21
25798.275470733643,3.1512084413959386e-21,1.2947403085441638e-21
25808.97331237793,4.15718446496463e-21,1.3486655780162554e-21
25819.671154022217,2.040149688537488e-21,1.352308651315759e-21
25830.37137985229,4.064728275148873e-21,1.7055955159567855e-21
25841.069221496586,4.9183184796714666e-21,1.362117986586422e-21
25851.76706314087,4.8475488363825026e-21,1.3367171296978992e-21
25862.467288970947,2.6710075128769405e-21,1.3234173016261531e-21
25873.165130615234,5.13271472758627e-21,1.3120465320227e-21
25883.86297225952,4.9953935328729646e-21,1.3342359310036047e-21
25894.56081390381,3.127853869859229e-21,1.2501121035361621e-21
25905.258655548096,1.4040970390090932e-21,1.3416148220936676e-21
25915.95888137817,3.3669434623791354e-21,1.389929366827949e-21
25926.65672302246,2.8995151216188244e-21,1.3340714228047598e-21
25937.354564666748,1.7350534417711143e-21,1.319109304772944e-21
25948.052406311035,9.634855109740962e-22,1.3020635934484692e-21
25958.75024795532,2.4038694289170047e-21,1.3345973037326165e-21
25969.44808959961,4.213313931408936e-21,1.3181558553881263e-21
25980.145931243896,1.771786793779041e-21,1.2995846157392247e-21
25990.843772888184,4.212509897382711e-21,1.3553941656809789e-21
26001.54161453247,3.736068738565771e-21,1.3532457577002807e-21
26012.23945617676,5.869829696312583e-21,1.2916230454688312e-21
26022.937297821045,6.6995917731985716e-21,1.4050365833411844e-21
26033.63513946533,2.6297296238375663e-21,1.3178171928783565e-21
26044.33298110962,2.066967473539081e-21,1.3128574109865237e-21
26055.030822753903,3.938916298132275e-21,1.3513672542052578e-21
26065.728664398197,6.161475092507086e-21,1.3068111882352063e-21
26076.42650604248,5.08455652364578e-21,1.3064290381612011e-21
26087.124347686768,6.017791670859671e-21,1.3762851227200895e-21
26097.82218933105,4.766704179288068e-21,1.306947601151578e-21
26108.52003097534,8.476718645445457e-21,1.4833409166955413e-21
26119.21787261963,5.080581941726969e-21,1.378524657904682e-21
26129.913330078125,3.482971503452425e-21,1.3271746354244277e-21
26140.61117172241,2.4998199321502096e-21,1.3412944810292353e-21
26151.3090133667,1.4939223173213783e-21,1.2379005280318893e-21
26162.006855010983,1.2873762891114685e-22,1.3065955960221191e-21
26172.704696655277,3.4262318274293706e-21,1.2922166689810138e-21
26183.40015411377,3.490734065636951e-21,1.3181712208604866e-21
26194.097995758057,3.34935046745384e-21,1.2601534234299845e-21
26204.795837402344,2.9534558280301444e-21,1.36921378549127e-21
26215.49129486084,4.699769084227925e-21,1.2750025099890448e-21
26226.189136505127,4.424372524633827e-21,1.2790020905736519e-21
26236.88697814941,2.292095147257824e-21,1.2832495291813622e-21
26247.58243560791,4.751334976112793e-21,1.2479634939735263e-21
26258.2802772522,5.885277958319157e-21,1.3078220566010468e-21
26268.978118896484,6.518296075376208e-21,1.3332631987689488e-21
26279.67357635498,3.2305124025270447e-21,1.2770108680850479e-21
26290.371417999268,3.2980404916765443e-21,1.4875897458581612e-21
26301.066875457764,5.793727922255192e-21,1.2264174692325807e-21
26311.76471710205,5.2019160009148645e-21,1.2560902487493894e-21
26322.462558746334,5.77463054131955e-21,1.3242217466300913e-21
26333.158016204838,3.2493464334275328e-21,1.2869742861023219e-21
26343.85585784912,2.856797208638246e-21,1.3654136726199226e-21
26354.551315307617,6.33548952404284e-21,1.4087762102574274e-21
